neuron,dead,ks_gauss,ks_laplace,kurtosis
171,False,0.06129973434300551,0.028037586081925414,2.850882053375244
172,False,0.023044906569913648,0.0452665302819405,0.4296555519104004
173,False,0.020884935919804337,0.04436802704917797,2.1897835731506348
174,False,0.014594100328233495,0.04741949383109734,0.3053622245788574
175,False,0.01307772629337256,0.04265214857392674,1.6888837814331055
176,False,0.024999759273600874,0.057449122980278655,-0.2999300956726074
177,False,0.03689087300713456,0.04120878847086973,0.7358224391937256
178,False,0.0046038575383686164,0.0449012575469932,-0.010301589965820312
179,False,0.017299010315462104,0.04143888800567186,6.263890266418457
180,False,0.01703919879070165,0.04557754562689087,-0.07984614372253418
181,False,0.018232343469942847,0.05041501963792194,-0.014507770538330078
182,False,0.006930147587765112,0.046516139434981896,0.16666674613952637
183,False,0.008399952811687483,0.051709555739272384,-0.09816646575927734
184,False,0.013136996973001414,0.04373033555127881,2.738097667694092
185,False,0.02713596103667315,0.04869500489435208,3.996906280517578
186,False,0.027558451631884084,0.03411152446258309,4.203658580780029
187,False,0.01688126713675253,0.04398515990398233,0.13960814476013184
188,False,0.0139631374548842,0.044638874968354725,2.6848206520080566
189,False,0.02921091749886562,0.04701419754987812,0.20980000495910645
190,False,0.02184190674916986,0.04376123749910288,1.326521873474121
191,False,0.013886102469673867,0.04804604937820789,0.07122421264648438
192,False,0.03800281857340715,0.04569924407328563,0.5297386646270752
193,False,0.09715029920889551,0.021809149353726284,10.218984603881836
194,False,0.020708572969605377,0.05033906603458016,-0.19689321517944336
195,False,0.014872376502132911,0.04830867401660249,0.23243975639343262
196,False,0.010399610588027408,0.04662482664855133,0.12292051315307617
197,False,0.13490572552394509,0.035701321297359034,30.48174285888672
198,False,0.040926168358538684,0.041511030499403245,8.834295272827148
199,False,0.010181744154266648,0.03964621539426261,-0.11380529403686523
200,False,0.008068646380673172,0.04251557613208368,0.2749593257904053
201,False,0.021729042768474427,0.04587345514028918,3.0492191314697266
202,False,0.015957547677334816,0.04576172704569598,4.721229553222656
203,False,0.018433989181094956,0.042554275341416814,0.16686344146728516
204,False,0.11644218401321993,0.03298525758728195,12.2447509765625
205,False,0.12930869271125212,0.05530156382135244,7.230011940002441
206,False,0.00919091177797915,0.04758847493429785,-0.0726776123046875
207,False,0.04692227466206586,0.03331729207510137,2.2427620887756348
