neuron,dead,ks_gauss,ks_laplace,kurtosis
551,False,0.23151824062617715,0.2613815108390572,-1.1621191501617432
552,True,,,
553,False,0.08465548899047382,0.12137409890716025,-0.07615971565246582
554,False,0.16782869090578845,0.1885802163912289,-1.1829475164413452
555,False,0.0912086374660609,0.08363253965997679,0.3686485290527344
556,False,0.28933165512989056,0.2116287675143688,37.187191009521484
557,False,0.16821919463493412,0.14675199389720528,2.581327438354492
558,False,0.16905398108470177,0.1965850489320109,-0.734189510345459
559,False,0.16730870543249785,0.12907325056317598,20.54271125793457
560,True,,,
561,False,0.2803571068523579,0.2724299706431162,35.179931640625
562,False,0.12318231903401372,0.11273886097750829,-0.024290084838867188
563,True,,,
564,False,0.16113488940965337,0.1136637763575588,7.033175468444824
565,False,0.10242875335061458,0.10967957403203596,3.2016220092773438
566,False,0.21343238305190354,0.23803195620057171,7.741382598876953
567,False,0.1995499179018249,0.2084651895697293,0.7701056003570557
568,False,0.14838480938001591,0.14758336342104883,-0.6150662899017334
569,True,,,
570,True,,,
571,False,0.18358047796756716,0.23023477400373016,7.989811897277832
572,False,0.1247454372267327,0.09424827058643388,2.6247377395629883
573,False,0.155448444571055,0.16219044792235485,0.5411450862884521
574,False,0.21799996542051864,0.22308986630985253,6.561840057373047
575,False,0.2513356243050223,0.20222413918920687,0.755211353302002
576,False,0.15164727890181318,0.1468869141097091,1.904616355895996
577,True,,,
578,True,,,
579,False,0.1505527584229696,0.15763248208804112,-0.0491943359375
580,True,,,
581,True,,,
582,False,0.17329167433927795,0.15123117935338393,1.0573644638061523
583,True,,,
584,True,,,
585,False,0.13718159331887037,0.1096796261784041,-0.2924225330352783
586,False,0.20858010984715913,0.19422950692808302,-0.7255921363830566
587,False,0.09032540336675593,0.10845191062252171,0.0517578125
588,False,0.21710782259723,0.22418530421627236,0.09927034378051758
